episode_id,seed,main_flow_vph,on_ramp_flow_vph,off_ramp_flow_vph,con_penetration_rate,total_throughput,total_travel_time,avg_travel_time,median_travel_time,std_dev_travel_time,total_time_loss,avg_time_loss,median_time_loss,std_dev_time_loss,sum_of_squared_time_loss,total_waiting_time,avg_waiting_time,num_teleported_tripinfo,total_co2_mg,total_fuel_ml,total_nox_mg,Mainline_avg_time_loss,On-Ramp_avg_time_loss,Off-Ramp_avg_time_loss,Mainline_avg_travel_time,On-Ramp_avg_travel_time,Off-Ramp_avg_travel_time,Mainline_throughput,On-Ramp_throughput,Off-Ramp_throughput,demand_loaded,demand_inserted,service_rate,num_emergency_stops,avg_mainline_flow_upstream_v/h,avg_mainline_occ_upstream_percent,avg_mainline_speed_upstream_km/h,avg_mainline_flow_mergeArea_v/h,avg_mainline_occ_mergeArea_percent,avg_mainline_speed_mergeArea_km/h,avg_mainline_flow_downstream_v/h,avg_mainline_occ_downstream_percent,avg_mainline_speed_downstream_km/h,avg_ramp_queue_veh,total_spillback_time_sec
31,73,4500,1700,300,0.0349,5748,350121.0000,60.9118,57.0000,17.8990,109180.4100,18.9945,13.2700,18.8038,4105878.9133,9483.0000,1.6498,5748,1674823058.7758,534188087.5530,680587.7559,14.5071,42.9913,4.0099,59.4644,75.6857,32.0404,4436.0000,1015.0000,297.0000,6499,5835,0.8978,5,4353.0000,12.0373,15.1983,5324.0000,14.2977,13.6634,5317.0000,13.3548,15.7171,11.6742,160.0000
32,74,5500,1800,500,0.4471,6071,385088.0000,63.4307,59.0000,21.0959,127211.8200,20.9540,14.3500,22.5281,5746210.7082,14756.0000,2.4306,6071,1818078706.7341,579879994.3888,740492.4376,14.7560,74.3352,4.9542,60.0000,107.6999,33.3697,4863.0000,713.0000,495.0000,7800,6179,0.7922,9,4752.0000,12.7789,15.8217,5454.0000,12.5061,14.2091,5434.0000,13.0621,16.5896,15.5411,40.0000
33,75,6500,1900,100,0.8894,5825,383263.0000,65.7962,59.0000,24.6235,129075.9000,22.1590,13.8800,27.3066,7202863.4738,20873.0000,3.5833,5825,1829354698.7564,583476837.0919,745094.3137,13.9439,93.2021,4.0400,59.0411,127.1039,32.7347,5111.0000,616.0000,98.0000,8498,5936,0.6985,3,5003.0000,13.4190,15.1143,5618.0000,12.9831,14.2885,5587.0000,13.3861,17.5069,16.8850,320.0000
34,76,5500,1500,500,0.2329,6028,384030.0000,63.7077,60.0000,21.6801,128138.6200,21.2572,14.4000,23.1340,5949427.2234,16405.0000,2.7215,6028,1804144786.9132,575435863.7645,734488.6207,14.9627,75.4824,5.0746,60.2316,108.7429,33.2319,4824.0000,708.0000,496.0000,7503,6144,0.8189,6,4732.0000,12.8170,14.9758,5410.0000,12.7117,14.1607,5397.0000,13.0687,17.3368,15.6669,80.0000
35,77,4500,1900,300,0.8441,5782,329566.0000,56.9986,55.0000,12.5504,87007.0100,15.0479,10.4100,13.9299,2431028.0903,8319.0000,1.4388,5782,1626466397.9221,518764277.7724,657755.1809,10.6776,36.5842,3.6700,55.6874,69.5862,31.8758,4428.0000,1056.0000,298.0000,6699,5877,0.8773,3,4353.0000,10.4009,15.1116,5356.0000,12.7482,11.4994,5352.0000,12.6767,17.3741,11.4786,0.0000
36,78,6000,1900,100,0.6927,5855,385617.0000,65.8611,59.0000,23.1373,129894.0500,22.1851,14.2100,25.9710,6830186.8683,19178.0000,3.2755,5855,1830335992.7930,583789727.8955,745404.8864,14.2034,90.0774,4.1865,59.4153,123.6979,32.2121,5127.0000,629.0000,99.0000,8001,5967,0.7458,3,5021.0000,13.6515,13.9986,5636.0000,13.1423,13.9176,5626.0000,13.6396,16.6702,16.6819,160.0000
37,79,6500,1800,100,0.4118,5807,387831.0000,66.7868,60.0000,25.0872,134362.3000,23.1380,14.6400,27.7830,7590509.2690,19849.0000,3.4181,5807,1836432688.7359,585734390.5237,748515.1606,14.8597,94.5950,4.3044,60.0528,127.9383,32.6465,5092.0000,616.0000,99.0000,8398,5926,0.7056,3,4999.0000,13.6331,13.7460,5583.0000,13.2704,12.9637,5553.0000,13.6270,16.7456,16.7922,440.0000
38,80,6000,2000,500,0.9295,6097,371803.0000,60.9813,58.0000,18.3003,113050.1000,18.5419,12.2400,19.9960,4533590.1472,14062.0000,2.3064,6097,1782072649.6192,568395613.7137,723832.4353,12.6505,64.1528,4.8938,57.9460,97.6412,33.4242,4830.0000,772.0000,495.0000,8495,6207,0.7307,5,4752.0000,12.2651,14.1804,5470.0000,12.3013,14.5340,5470.0000,13.0066,16.3079,14.8969,40.0000
39,81,6000,2000,100,0.3607,5798,388459.0000,66.9988,60.0000,23.9824,135365.5500,23.3469,15.0900,26.7795,7317646.7339,17869.0000,3.0819,5798,1833502160.1322,584799629.2831,747515.4474,15.2319,92.0707,4.6261,60.4581,125.4137,32.7879,5073.0000,626.0000,99.0000,8097,5905,0.7293,3,4973.0000,13.6924,15.4550,5592.0000,13.2475,13.2528,5559.0000,13.6685,16.4885,16.5969,320.0000
40,82,6500,1800,300,0.1075,5907,387670.0000,65.6289,60.0000,24.2873,132964.3300,22.5096,15.0100,26.2891,7074701.6779,17434.0000,2.9514,5907,1822561207.8224,581309924.9062,742654.2167,15.1632,89.7784,4.5441,60.3356,123.6987,32.5805,4985.0000,624.0000,298.0000,8595,6013,0.6996,3,4889.0000,13.2034,15.3423,5494.0000,12.6296,14.1868,5483.0000,13.3413,16.8583,16.4694,240.0000
41,83,6000,1500,100,0.3053,5793,391970.0000,67.6627,61.0000,25.2465,138350.7900,23.8824,15.7300,27.9606,7832313.6469,20183.0000,3.4840,5793,1841639159.4152,587394953.0076,750937.4685,15.8659,97.1564,4.5997,61.1362,130.5385,32.9293,5109.0000,585.0000,99.0000,7598,5905,0.7772,1,4997.0000,14.0190,14.5043,5581.0000,13.0855,14.4734,5557.0000,13.6771,18.2778,16.8978,240.0000
42,84,5500,1900,300,0.5440,5934,382781.0000,64.5064,60.0000,20.8054,126385.4200,21.2985,14.4300,23.0085,5832688.1962,16409.0000,2.7653,5934,1815773447.7498,579144714.3527,739462.9261,14.5699,76.7930,4.6581,60.0083,110.3541,33.0842,4948.0000,689.0000,297.0000,7699,6038,0.7843,1,4846.0000,12.8382,15.1110,5543.0000,12.8148,12.4928,5502.0000,13.4112,17.0654,15.6192,120.0000
43,85,5500,1900,300,0.8394,5956,377899.0000,63.4485,59.0000,20.0015,121404.4200,20.3835,13.8050,22.2118,5412631.2126,16288.0000,2.7347,5956,1803061445.6291,575090179.0352,733236.9101,13.7743,73.1389,4.4311,59.0920,106.6704,32.8054,4948.0000,710.0000,298.0000,7700,6066,0.7878,5,4845.0000,12.7427,16.0399,5543.0000,12.8877,14.2500,5517.0000,13.3356,17.6500,15.3158,0.0000
44,86,6000,1900,100,0.8565,5856,385375.0000,65.8086,59.0000,22.8774,128392.4700,21.9249,13.7250,25.5896,6649005.5049,20144.0000,3.4399,5856,1822554341.7304,581307774.8973,741836.0354,14.1779,86.2802,4.1264,59.6429,119.9829,32.4444,5114.0000,643.0000,99.0000,7996,5965,0.7460,6,5012.0000,13.6228,14.0760,5635.0000,13.4406,14.2084,5622.0000,13.6614,17.5212,16.3469,160.0000
45,87,6000,1600,100,0.2806,5754,390706.0000,67.9016,60.0000,25.8948,139089.4600,24.1727,15.5000,28.5215,8042104.3426,20554.0000,3.5721,5754,1822681771.9976,581348667.8815,743141.0403,15.8281,97.7673,4.2228,61.0702,131.2967,32.5051,5055.0000,600.0000,99.0000,7701,5878,0.7633,1,4962.0000,14.0592,14.8276,5535.0000,13.6884,14.1040,5517.0000,13.6091,17.3075,16.9236,320.0000
46,88,4500,2000,100,0.1478,5513,339014.0000,61.4936,56.0000,17.8547,105346.3200,19.1087,12.5900,19.5656,4123087.0272,9892.0000,1.7943,5513,1635539361.6414,521658617.1986,664578.0930,13.5881,45.5177,3.6519,58.4223,78.3059,31.8182,4430.0000,984.0000,99.0000,6598,5604,0.8493,8,4338.0000,11.6322,16.3880,5300.0000,14.3257,13.4158,5266.0000,13.2295,17.2493,12.1150,80.0000
47,89,5000,1900,100,0.8532,5722,365830.0000,63.9339,58.0000,20.9527,117182.1400,20.4792,12.7000,23.7220,5619192.1746,17708.0000,3.0947,5722,1752363518.8020,558920219.2860,712164.2870,12.8376,76.6519,3.9408,57.9811,110.4220,31.7778,4924.0000,699.0000,99.0000,6998,5819,0.8315,4,4816.0000,12.6211,14.4265,5512.0000,12.9648,14.4471,5481.0000,13.0782,16.9941,15.8767,80.0000
48,90,6000,1700,100,0.0828,5747,397172.0000,69.1094,61.0000,27.3011,145510.5400,25.3194,16.4500,29.8389,8800248.7404,21353.0000,3.7155,5747,1839925363.0819,586848604.4781,751215.9344,17.0066,100.3859,4.3455,62.3194,133.7058,32.4949,5060.0000,588.0000,99.0000,7803,5869,0.7521,1,4965.0000,14.4922,14.4411,5531.0000,13.2588,13.0304,5511.0000,13.6926,16.9295,16.9669,520.0000
49,91,6000,1700,300,0.3732,5905,384338.0000,65.0869,60.0000,21.5257,130008.2600,22.0166,14.8000,23.7683,6197715.0760,16680.0000,2.8247,5905,1809619845.1851,577182158.4249,737044.9117,14.9539,82.1004,4.5800,60.2091,115.6117,32.7677,4941.0000,667.0000,297.0000,8001,6002,0.7502,4,4842.0000,13.1664,14.5022,5494.0000,12.6960,14.0821,5468.0000,13.2794,16.5161,16.0689,80.0000
