episode_id,seed,main_flow_vph,on_ramp_flow_vph,off_ramp_flow_vph,con_penetration_rate,total_throughput,total_travel_time,avg_travel_time,median_travel_time,std_dev_travel_time,total_time_loss,avg_time_loss,median_time_loss,std_dev_time_loss,sum_of_squared_time_loss,total_waiting_time,avg_waiting_time,num_teleported_tripinfo,total_co2_mg,total_fuel_ml,total_nox_mg,Mainline_avg_time_loss,On-Ramp_avg_time_loss,Off-Ramp_avg_time_loss,Mainline_avg_travel_time,On-Ramp_avg_travel_time,Off-Ramp_avg_travel_time,Mainline_throughput,On-Ramp_throughput,Off-Ramp_throughput,demand_loaded,demand_inserted,service_rate,num_emergency_stops,avg_mainline_flow_upstream_v/h,avg_mainline_occ_upstream_percent,avg_mainline_speed_upstream_km/h,avg_mainline_flow_mergeArea_v/h,avg_mainline_occ_mergeArea_percent,avg_mainline_speed_mergeArea_km/h,avg_mainline_flow_downstream_v/h,avg_mainline_occ_downstream_percent,avg_mainline_speed_downstream_km/h,avg_ramp_queue_veh,total_spillback_time_sec
12,54,5500,2000,500,0.7193,6201,386426.0000,62.3167,59.0000,18.4342,124707.3100,20.1108,13.9500,19.3006,4817546.2211,12955.0000,2.0892,6201,1826023213.4440,582413725.7880,742943.3168,15.5569,53.7650,4.7022,60.8939,86.7943,32.7298,4825.0000,880.0000,496.0000,8002,6317,0.7894,4,4718.0000,13.3315,14.4213,5579.0000,14.2118,13.6140,5546.0000,13.6095,17.2208,13.5586,80.0000
13,55,6000,2000,300,0.5398,6031,386827.0000,64.1398,59.0000,19.4129,128450.6300,21.2984,14.3500,21.3351,5480557.6923,16932.0000,2.8075,6031,1828608814.1745,583238635.8429,744147.7399,15.2847,66.3416,4.5165,60.4965,99.5589,32.8114,4961.0000,773.0000,297.0000,8300,6130,0.7386,3,4861.0000,13.5696,15.7786,5613.0000,13.9522,13.8027,5585.0000,13.8315,17.5684,14.6231,40.0000
14,56,5500,1500,300,0.9827,6095,398604.0000,65.3985,60.0000,20.5389,136850.8500,22.4530,14.7600,22.2669,6094216.7987,18811.0000,3.0863,6095,1872103387.4504,597111555.9423,763298.0986,16.5791,66.7824,4.1343,61.8962,100.1601,32.4765,5010.0000,787.0000,298.0000,7299,6201,0.8496,4,4911.0000,14.8385,14.2648,5671.0000,15.1190,13.6846,5665.0000,13.9851,16.5732,14.8147,120.0000
15,57,6500,1400,300,0.5164,6001,397689.0000,66.2705,61.0000,20.5950,139789.4100,23.2944,16.1000,22.5148,6297793.0921,18784.0000,3.1301,6001,1850552363.9149,590237767.6663,754519.6791,17.0371,73.4860,4.5732,62.3367,106.6854,32.7651,4972.0000,731.0000,298.0000,8200,6104,0.7444,4,4856.0000,13.9651,14.5388,5586.0000,14.3231,12.5719,5552.0000,13.7449,15.2366,15.3139,0.0000
16,58,6500,2000,500,0.4206,6137,385095.0000,62.7497,60.0000,17.9351,125629.4300,20.4708,14.7500,19.1602,4824337.2095,13688.0000,2.2304,6137,1813027961.3280,578268839.0875,737709.0690,15.3566,59.2526,4.8259,60.7017,92.2134,33.0565,4807.0000,834.0000,496.0000,8998,6240,0.6935,2,4701.0000,12.8368,15.2434,5519.0000,13.8561,13.7205,5498.0000,13.5626,17.8676,13.9786,0.0000
17,59,6000,1800,500,0.5353,6145,387217.0000,63.0133,59.0000,19.3540,127855.6800,20.8065,14.4000,20.4222,5222681.1922,15169.0000,2.4685,6145,1822517659.8586,581295763.5140,741896.4711,15.9796,58.1571,4.9236,61.1821,91.2737,33.2768,4817.0000,833.0000,495.0000,8303,6254,0.7532,6,4734.0000,13.0358,14.1553,5512.0000,14.5184,13.3933,5490.0000,13.5986,18.2383,13.7478,40.0000
18,60,6500,1900,100,0.3921,5835,411906.0000,70.5923,62.0000,24.4867,157427.2400,26.9798,17.0300,26.8365,8448993.3908,20893.0000,3.5806,5835,1878201112.2888,599056999.6367,767509.1939,19.8385,84.4100,4.3992,65.1222,117.5889,32.9798,5067.0000,669.0000,99.0000,8499,5949,0.7000,6,4975.0000,16.1913,13.4308,5613.0000,15.3538,13.5952,5604.0000,14.1540,16.8496,15.9861,160.0000
19,61,5500,1800,100,0.6292,5881,404056.0000,68.7053,61.0000,24.1482,146984.9800,24.9932,15.8900,26.6382,7846034.7818,21340.0000,3.6286,5881,1873881904.8900,597679128.7974,764813.9902,17.3220,86.8819,4.3696,62.6676,120.4303,32.1616,5115.0000,667.0000,99.0000,7402,5992,0.8095,0,5017.0000,15.2401,15.2733,5656.0000,14.9269,13.0045,5626.0000,13.9666,17.0600,16.3839,400.0000
20,62,5000,2000,500,0.1783,6129,377613.0000,61.6109,59.0000,16.3691,118668.4400,19.3618,14.0700,17.5803,4191597.7248,9843.0000,1.6060,6129,1796367416.8240,572954666.4150,730230.4650,14.5753,53.9719,5.0755,59.9526,86.9664,33.3333,4770.0000,864.0000,495.0000,7504,6237,0.8312,4,4676.0000,12.3043,14.5213,5507.0000,13.6681,13.2053,5499.0000,13.7749,16.3093,13.2889,0.0000
21,63,4500,1900,500,0.6090,6006,334984.0000,55.7749,56.0000,10.2063,86195.2700,14.3515,11.3050,10.6667,1920276.9145,2150.0000,0.3580,6006,1654352043.6350,527657974.4475,669208.9780,11.0402,32.7051,4.0505,56.0623,65.5269,32.0121,4432.0000,1078.0000,496.0000,6899,6099,0.8840,7,4346.0000,10.6274,16.9457,5356.0000,12.2482,14.3590,5377.0000,12.8047,18.2315,10.8436,0.0000
