episode_id,seed,main_flow_vph,on_ramp_flow_vph,off_ramp_flow_vph,con_penetration_rate,total_throughput,total_travel_time,avg_travel_time,median_travel_time,std_dev_travel_time,total_time_loss,avg_time_loss,median_time_loss,std_dev_time_loss,sum_of_squared_time_loss,total_waiting_time,avg_waiting_time,num_teleported_tripinfo,total_co2_mg,total_fuel_ml,total_nox_mg,Mainline_avg_time_loss,On-Ramp_avg_time_loss,Off-Ramp_avg_time_loss,Mainline_avg_travel_time,On-Ramp_avg_travel_time,Off-Ramp_avg_travel_time,Mainline_throughput,On-Ramp_throughput,Off-Ramp_throughput,demand_loaded,demand_inserted,service_rate,num_emergency_stops,avg_mainline_flow_upstream_v/h,avg_mainline_occ_upstream_percent,avg_mainline_speed_upstream_km/h,avg_mainline_flow_mergeArea_v/h,avg_mainline_occ_mergeArea_percent,avg_mainline_speed_mergeArea_km/h,avg_mainline_flow_downstream_v/h,avg_mainline_occ_downstream_percent,avg_mainline_speed_downstream_km/h,avg_ramp_queue_veh,total_spillback_time_sec
12,54,5500,2000,500,0.7193,6058,530775.0000,87.6155,69.0000,51.0064,277178.7900,45.7542,24.6000,49.7091,27648877.0165,32882.0000,5.4279,6058,2085322907.6003,665123274.3202,863512.2717,48.2209,54.0018,6.1928,93.6303,86.7120,34.4093,4541.0000,1021.0000,496.0000,8002,6241,0.7799,1,4473.0000,23.5119,12.8586,5468.0000,21.7071,12.7484,5441.0000,13.7381,15.4952,12.3514,0.0000
13,55,6000,2000,300,0.5398,5784,557092.0000,96.3160,76.0000,53.7054,312598.0900,54.0453,37.7200,52.5424,32859622.9611,31021.0000,5.3632,5784,2104519017.9035,671246959.6770,874510.8474,57.2248,53.7464,7.1346,102.5872,86.4099,35.4714,4477.0000,1010.0000,297.0000,8300,5937,0.7153,5,4402.0000,24.4131,12.0264,5390.0000,21.6860,12.6029,5362.0000,13.7313,16.1839,11.8469,0.0000
14,56,5500,1500,300,0.9827,5893,546773.0000,92.7835,74.0000,54.0686,296619.4000,50.3342,33.0100,53.1137,31551791.5580,33805.0000,5.7365,5893,2097219393.0474,668918355.0482,869861.2410,52.4501,53.7363,6.0713,97.9042,86.7202,34.5219,4581.0000,1015.0000,297.0000,7299,6062,0.8305,3,4518.0000,24.0950,11.3733,5500.0000,22.1889,12.3682,5468.0000,13.6761,16.0335,12.1772,0.0000
15,57,6500,1400,300,0.5164,5822,541508.0000,93.0106,78.0000,47.9806,294346.9000,50.5577,37.6950,47.1123,27801583.9832,31718.0000,5.4480,5822,2089050617.5438,666312543.8590,866573.3992,52.0996,56.6218,7.0587,97.5668,89.3063,35.3165,4552.0000,973.0000,297.0000,8200,5983,0.7296,6,4489.0000,23.8348,11.5242,5423.0000,20.5905,13.6140,5391.0000,13.7178,17.1245,12.2144,0.0000
16,58,6500,2000,500,0.4206,5953,547267.0000,91.9313,77.0000,48.5809,298358.3300,50.1190,38.0000,46.8717,28029711.1351,29617.0000,4.9751,5953,2097695579.9261,669069897.4921,870558.9075,54.5365,52.0692,6.4121,99.9723,84.7322,34.6336,4436.0000,1023.0000,494.0000,8998,6101,0.6780,4,4375.0000,24.8148,11.3912,5374.0000,21.9555,12.0140,5323.0000,13.6586,15.1838,11.9033,0.0000
17,59,6000,1800,500,0.5353,6016,502642.0000,83.5509,69.0000,41.1523,250548.2200,41.6470,24.7000,39.9874,20052498.5326,27436.0000,4.5605,6016,2029063540.6153,647178081.3338,838239.3289,42.6116,55.3757,6.0043,87.9120,88.2819,34.1879,4556.0000,965.0000,495.0000,8303,6167,0.7427,5,4483.0000,21.8041,12.4030,5427.0000,19.8504,12.7913,5373.0000,13.6746,16.8339,12.6078,0.0000
18,60,6500,1900,100,0.3921,5494,568499.0000,103.4763,89.0000,50.1108,333172.0400,60.6429,50.2900,49.1617,33480416.2832,29218.0000,5.3182,5494,2089527996.0201,666466018.4352,869927.1594,63.2141,54.4717,8.3902,108.6757,87.1276,36.7071,4400.0000,995.0000,99.0000,8499,5665,0.6665,5,4344.0000,25.0116,12.1718,5300.0000,22.5586,12.7923,5254.0000,13.4746,16.0867,12.3394,0.0000
19,61,5500,1800,100,0.6292,5616,572954.0000,102.0217,85.0000,56.6579,331737.6300,59.0701,45.1150,56.0002,37204558.4113,34407.0000,6.1266,5616,2118608860.0109,675741649.1545,881496.9326,60.9175,55.8533,8.0409,106.4776,88.7044,35.9293,4502.0000,1015.0000,99.0000,7402,5791,0.7824,6,4432.0000,24.2706,11.3558,5421.0000,22.7170,13.0266,5372.0000,13.6624,17.8636,12.4194,0.0000
20,62,5000,2000,500,0.1783,5955,538596.0000,90.4443,77.0000,44.9594,289122.0100,48.5511,37.9200,43.2927,25196508.4527,29322.0000,4.9239,5955,2088523413.8065,666144077.2215,865913.7325,52.0278,53.6782,6.7767,97.4842,86.3920,35.0749,4461.0000,1000.0000,494.0000,7504,6118,0.8153,1,4393.0000,23.2214,11.5903,5370.0000,20.8777,12.0277,5334.0000,13.7672,16.0322,12.2689,0.0000
21,63,4500,1900,500,0.6090,5691,340760.0000,59.8770,56.0000,20.6709,102085.7000,17.9381,10.5900,22.2562,4649697.6402,15909.0000,2.7955,5691,1631845610.2407,520480813.3008,662172.8975,11.1057,66.7599,4.1101,56.0913,100.0946,32.0141,4434.0000,761.0000,496.0000,6899,5779,0.8377,10,4342.0000,10.7764,16.4180,5102.0000,11.4911,13.3575,5066.0000,11.9738,15.9852,15.0717,40.0000
22,64,6000,1700,500,0.6499,6047,518994.0000,85.8267,67.0000,49.1642,265792.7700,43.9545,23.3600,47.8641,25534008.6601,30571.0000,5.0556,6047,2060739947.7768,657282097.3866,852434.3111,46.3488,51.8780,5.8737,91.7159,84.6816,34.0545,4547.0000,1005.0000,495.0000,8203,6206,0.7566,6,4481.0000,22.7354,14.2376,5449.0000,21.0838,13.0160,5417.0000,13.6502,16.9598,12.0778,0.0000
23,65,6500,1500,300,0.2688,5730,535053.0000,93.3775,79.0000,48.0517,291966.6900,50.9540,38.6150,47.0318,27549374.5243,30411.0000,5.3073,5730,2059869489.0858,657005148.8942,854780.8542,53.0875,54.5352,7.1451,98.5425,87.4077,35.6734,4452.0000,981.0000,297.0000,8302,5903,0.7110,4,4388.0000,23.2229,11.6034,5350.0000,21.0470,11.7899,5298.0000,13.6586,15.7725,12.2925,0.0000
24,66,6500,1800,300,0.1354,5672,556715.0000,98.1514,86.0000,49.9892,316708.7100,55.8372,47.0850,48.6865,31126545.3977,31886.0000,5.6217,5672,2087034965.0912,665670481.9927,867736.3563,58.9980,56.4413,7.0796,104.3678,89.3109,35.3838,4394.0000,981.0000,297.0000,8595,5850,0.6806,1,4323.0000,24.2975,11.6524,5292.0000,20.6163,11.6789,5240.0000,13.6052,15.2414,12.4153,0.0000
25,67,5000,1400,100,0.0443,5508,558922.0000,101.4746,87.0000,49.3313,322864.4900,58.6174,47.1750,48.4750,31865937.5139,26962.0000,4.8951,5508,2083780767.8963,664632632.8095,866782.7796,60.8506,53.6422,8.1039,106.2821,86.4389,35.6364,4427.0000,982.0000,99.0000,6500,5685,0.8746,1,4346.0000,23.8093,11.0797,5310.0000,20.1934,11.4113,5287.0000,13.8765,15.5639,12.2667,0.0000
26,68,6500,1800,500,0.3640,5915,537782.0000,90.9183,76.0000,45.9368,289063.3400,48.8695,36.5900,44.1812,25670368.1088,28721.0000,4.8556,5915,2078260285.2058,662870713.0378,861836.3343,52.5778,53.4238,6.5823,98.1290,86.5371,35.0323,4435.0000,985.0000,495.0000,8801,6085,0.6914,4,4354.0000,23.3683,11.0917,5322.0000,20.5907,11.4711,5291.0000,13.6625,15.8343,12.2886,0.0000
27,69,5500,1900,300,0.8240,5849,554929.0000,94.8759,79.0000,52.6004,307416.0600,52.5587,38.9300,51.4959,31665293.0006,31791.0000,5.4353,5849,2114247359.6115,674349686.2487,878092.7751,55.2763,53.8082,6.8243,100.6167,86.8088,35.2121,4527.0000,1025.0000,297.0000,7702,6030,0.7829,2,4470.0000,24.3212,12.4455,5436.0000,21.7696,12.3047,5422.0000,13.6854,16.5373,12.0508,0.0000
28,70,6000,1800,100,0.4019,5524,575759.0000,104.2286,87.0000,57.5235,338505.4300,61.2790,47.5800,56.7678,38541586.9575,32107.0000,5.8123,5524,2112641228.4314,673838485.9627,880002.7379,64.1684,53.7616,9.1185,109.7121,86.7406,38.1010,4415.0000,1010.0000,99.0000,7901,5688,0.7199,4,4345.0000,24.7132,12.4314,5329.0000,22.4306,11.6401,5310.0000,13.5606,16.9553,11.9111,0.0000
29,71,4500,1700,100,0.6879,5406,323304.0000,59.8047,55.0000,17.0029,92285.5500,17.0709,10.3850,19.6970,3672386.4955,13982.0000,2.5864,5406,1582098986.2585,504613794.9090,640789.0315,10.1751,53.7290,3.5447,55.1386,86.8175,31.2222,4436.0000,871.0000,99.0000,6302,5495,0.8719,3,4351.0000,10.4401,15.4309,5206.0000,11.7537,13.6999,5184.0000,12.2515,17.3640,13.7969,0.0000
30,72,5500,2000,300,0.3460,5745,548105.0000,95.4056,81.0000,47.7810,305243.8100,53.1321,42.3800,46.4394,28605859.4691,27820.0000,4.8425,5745,2083575044.9041,664566252.7146,865007.2027,56.2207,53.0976,6.9082,101.5943,85.7601,34.7710,4456.0000,992.0000,297.0000,7800,5908,0.7574,4,4392.0000,24.2595,11.6079,5357.0000,21.1015,12.1088,5320.0000,13.5810,15.9370,12.2633,0.0000
31,73,4500,1700,300,0.0349,5564,333366.0000,59.9148,56.0000,18.0583,98250.1900,17.6582,11.1050,20.0195,3964458.1117,13270.0000,2.3850,5564,1622969559.4125,517649477.1767,658880.6881,11.1795,57.0491,3.8998,56.0918,90.2833,31.8148,4434.0000,833.0000,297.0000,6499,5654,0.8700,3,4343.0000,10.8486,15.1607,5162.0000,11.7652,15.0152,5137.0000,12.3568,16.3942,14.0731,40.0000
32,74,5500,1800,500,0.4471,5961,550019.0000,92.2696,79.0000,46.1593,300380.6500,50.3910,39.3700,44.6590,27023273.2175,31914.0000,5.3538,5961,2106999235.6718,672037436.1833,874275.9507,54.0416,55.8546,6.4353,99.3805,88.8382,34.9394,4471.0000,995.0000,495.0000,7800,6127,0.7855,2,4410.0000,24.7100,10.3858,5360.0000,22.0059,12.1788,5334.0000,13.6051,15.6464,12.2297,0.0000
33,75,6500,1900,100,0.8894,5642,577912.0000,102.4303,79.0000,59.3264,336735.4500,59.6837,41.7700,58.4884,39394894.1201,33812.0000,5.9929,5642,2132880499.4547,680293803.6144,887946.0734,62.5171,52.2077,8.7171,107.8525,85.0019,37.5051,4509.0000,1034.0000,99.0000,8498,5817,0.6845,1,4440.0000,25.7998,11.7761,5445.0000,22.7847,12.3712,5420.0000,13.5876,16.7647,11.8042,0.0000
34,76,5500,1500,500,0.2329,5911,532683.0000,90.1172,81.0000,40.0941,284930.5800,48.2034,39.7500,38.3440,22423892.4438,26601.0000,4.5003,5911,2067053834.3706,659295999.4136,856539.7877,51.4646,54.3997,6.5833,96.8365,87.3491,34.9594,4447.0000,971.0000,493.0000,7503,6066,0.8085,2,4379.0000,24.1950,11.7006,5319.0000,21.1508,12.1575,5284.0000,13.6540,16.0077,12.1081,0.0000
35,77,4500,1900,300,0.8441,5503,327753.0000,59.5590,55.0000,20.1395,94173.4800,17.1131,9.7600,22.3212,4352889.1922,16233.0000,2.9498,5503,1593095891.8912,508121451.3956,645365.1440,9.9177,63.6708,3.7191,54.9102,97.0752,31.6644,4434.0000,771.0000,298.0000,6699,5593,0.8349,9,4354.0000,10.4529,16.4978,5090.0000,11.0280,13.3596,5076.0000,11.8682,16.1164,14.8372,0.0000
36,78,6000,1900,100,0.6927,5621,566992.0000,100.8703,82.0000,55.3630,326540.7400,58.0930,43.8600,54.5030,35664396.1294,31677.0000,5.6355,5621,2106950784.5482,672023020.7302,876483.2081,60.6929,51.6220,7.9989,106.1259,84.3465,35.6364,4486.0000,1036.0000,99.0000,8001,5792,0.7239,2,4410.0000,24.9602,11.8154,5428.0000,22.3412,12.3948,5369.0000,13.6253,16.6732,11.9808,0.0000
37,79,6500,1800,100,0.4118,5613,555144.0000,98.9033,85.0000,50.2975,314853.8300,56.0937,46.2600,49.7820,31569223.1483,33132.0000,5.9027,5613,2097806828.8508,669106194.2336,872014.0260,57.4637,54.6364,8.0618,102.8172,87.2677,36.4040,4524.0000,990.0000,99.0000,8398,5775,0.6877,3,4453.0000,24.0015,10.9780,5418.0000,21.3411,12.1145,5386.0000,13.7713,15.3545,12.2144,0.0000
38,80,6000,2000,500,0.9295,6058,536411.0000,88.5459,75.0000,46.4336,282759.3100,46.6754,32.5650,44.9788,25451766.7683,32444.0000,5.3556,6058,2094586235.0895,668077830.4663,867988.8420,49.4729,53.8406,6.1742,94.8522,86.5890,34.5283,4547.0000,1017.0000,494.0000,8495,6238,0.7343,3,4469.0000,24.2712,12.2519,5476.0000,21.6398,10.9427,5425.0000,13.5833,16.4427,12.3431,0.0000
39,81,6000,2000,100,0.3607,5596,559033.0000,99.8987,82.0000,53.3685,319659.2400,57.1228,43.5750,52.6659,33778657.8514,31779.0000,5.6789,5596,2096751957.4095,668769748.7884,871634.6805,59.1271,52.9076,8.4076,104.4679,85.5392,36.6263,4501.0000,996.0000,99.0000,8097,5760,0.7114,7,4427.0000,24.3010,11.1046,5399.0000,20.7245,12.9657,5365.0000,13.7120,15.8524,12.0364,0.0000
40,82,6500,1800,300,0.1075,5667,561345.0000,99.0551,86.0000,47.4620,321171.3500,56.6740,48.4200,46.0424,30213430.7367,26592.0000,4.6924,5667,2091151544.0678,666983274.7873,869261.7260,60.1623,56.0732,6.9299,105.5416,89.1384,35.2357,4402.0000,968.0000,297.0000,8595,5822,0.6774,0,4334.0000,24.5469,11.0588,5270.0000,21.4438,12.8808,5233.0000,13.6547,15.2048,12.4675,0.0000
41,83,6000,1500,100,0.3053,5550,555211.0000,100.0380,89.0000,47.1956,317053.9600,57.1268,49.2750,46.4706,30095449.9970,28667.0000,5.1652,5550,2085098041.5699,665052540.2308,866735.2654,58.2017,57.1502,8.1386,103.5916,89.9708,36.4545,4491.0000,960.0000,99.0000,7598,5715,0.7522,5,4416.0000,24.1619,11.9242,5326.0000,20.8586,12.0303,5324.0000,13.7307,17.0426,12.4044,0.0000
42,84,5500,1900,300,0.5440,5832,555689.0000,95.2828,78.0000,51.3854,307838.0300,52.7843,35.9650,50.3632,31039055.6693,33228.0000,5.6975,5832,2105736043.1356,671635025.7777,874301.1419,54.5342,58.4977,6.9738,100.0875,91.1891,35.3704,4546.0000,989.0000,297.0000,7699,5993,0.7784,3,4473.0000,23.5978,12.0514,5435.0000,22.9324,12.7307,5395.0000,13.8002,16.7244,12.7858,0.0000
43,85,5500,1900,300,0.8394,5882,559490.0000,95.1190,77.0000,50.9045,309830.1100,52.6743,38.8750,49.7765,30891455.0167,31204.0000,5.3050,5882,2116871441.1355,675186473.8375,878413.5740,55.1815,54.7877,6.8560,100.6238,87.7295,35.1044,4583.0000,1002.0000,297.0000,7700,6055,0.7864,4,4522.0000,23.9500,12.0450,5478.0000,22.0072,13.6030,5444.0000,13.6775,16.7250,12.2953,0.0000
44,86,6000,1900,100,0.8565,5657,563073.0000,99.5356,80.0000,57.4747,319618.7500,56.4997,41.0800,56.7075,36246561.5607,32982.0000,5.8303,5657,2096403854.4585,668658859.5776,871197.7375,58.4394,52.6100,7.8371,104.0531,85.6608,35.9697,4535.0000,1023.0000,99.0000,7996,5833,0.7295,1,4456.0000,24.5762,11.3674,5459.0000,22.5255,12.5966,5424.0000,13.7321,15.2281,12.0817,0.0000
45,87,6000,1600,100,0.2806,5531,573740.0000,103.7317,89.0000,51.9312,336567.4100,60.8511,51.8800,50.9911,34858985.6287,28101.0000,5.0806,5531,2107174998.5765,672094622.9736,877195.5696,63.5192,54.2577,8.5689,109.0239,86.9662,37.4949,4426.0000,1006.0000,99.0000,7701,5688,0.7386,0,4353.0000,25.0956,10.2435,5318.0000,22.0413,13.1512,5307.0000,13.6908,16.2210,11.9467,0.0000
46,88,4500,2000,100,0.1478,5351,323520.0000,60.4597,55.0000,18.1626,94735.9000,17.7043,10.5700,20.9015,4014502.8408,14125.0000,2.6397,5351,1590154764.9393,507183218.7772,645135.8259,10.4957,58.3045,3.6513,55.4112,91.2217,31.3131,4431.0000,821.0000,99.0000,6598,5439,0.8243,1,4340.0000,10.5051,16.0435,5138.0000,11.4224,15.3266,5118.0000,12.2284,17.0342,14.0397,0.0000
47,89,5000,1900,100,0.8532,5676,557146.0000,98.1582,78.0000,57.8668,314197.1700,55.3554,37.4550,57.2721,36007007.9775,33599.0000,5.9195,5676,2098054605.0677,669185144.6768,871558.4857,56.6874,53.8740,8.7664,102.0309,86.7083,36.8980,4560.0000,1018.0000,98.0000,6998,5837,0.8341,4,4476.0000,23.5973,13.5789,5470.0000,23.2663,11.4391,5450.0000,13.8161,16.1986,12.0658,0.0000
48,90,6000,1700,100,0.0828,5462,562160.0000,102.9220,88.0000,50.2760,327696.9500,59.9958,48.3900,49.5482,33067310.5185,30133.0000,5.5168,5462,2085106447.9789,665055797.9739,868045.8108,61.8808,56.5919,9.7028,107.4282,89.1381,38.0202,4393.0000,970.0000,99.0000,7803,5630,0.7215,2,4311.0000,24.3243,9.9009,5269.0000,20.6021,12.4319,5233.0000,13.5934,16.2939,12.1747,0.0000
49,91,6000,1700,300,0.3732,5793,550853.0000,95.0894,77.0000,52.9807,305476.1000,52.7319,37.2200,51.8287,31666887.3926,32925.0000,5.6836,5793,2103435865.5856,670901306.3317,873555.1048,55.2432,54.8919,7.2699,100.6508,87.5986,35.4189,4508.0000,989.0000,296.0000,8001,5952,0.7439,5,4433.0000,22.5723,11.9173,5406.0000,21.4114,12.3989,5368.0000,13.7108,16.1777,12.3422,0.0000
