episode_id,seed,main_flow_vph,on_ramp_flow_vph,off_ramp_flow_vph,con_penetration_rate,total_throughput,total_travel_time,avg_travel_time,median_travel_time,std_dev_travel_time,total_time_loss,avg_time_loss,median_time_loss,std_dev_time_loss,sum_of_squared_time_loss,total_waiting_time,avg_waiting_time,num_teleported_tripinfo,total_co2_mg,total_fuel_ml,total_nox_mg,Mainline_avg_time_loss,On-Ramp_avg_time_loss,Off-Ramp_avg_time_loss,Mainline_avg_travel_time,On-Ramp_avg_travel_time,Off-Ramp_avg_travel_time,Mainline_throughput,On-Ramp_throughput,Off-Ramp_throughput,demand_loaded,demand_inserted,service_rate,num_emergency_stops,avg_mainline_flow_upstream_v/h,avg_mainline_occ_upstream_percent,avg_mainline_speed_upstream_km/h,avg_mainline_flow_mergeArea_v/h,avg_mainline_occ_mergeArea_percent,avg_mainline_speed_mergeArea_km/h,avg_mainline_flow_downstream_v/h,avg_mainline_occ_downstream_percent,avg_mainline_speed_downstream_km/h,avg_ramp_queue_veh,total_spillback_time_sec
12,54,5500,2000,500,0.7193,6197,372278.0000,60.0739,58.0000,15.0733,110488.4500,17.8293,12.6800,16.4276,3642029.3451,9524.0000,1.5369,6197,1790367017.0421,571040795.5522,726682.5814,12.9930,52.2070,4.6976,58.2891,85.4810,32.8970,4833.0000,869.0000,495.0000,7999,6297,0.7872,4,4733.0000,12.1577,15.8059,5578.0000,12.9669,14.0093,5564.0000,13.3028,17.0162,13.6197,0.0000
13,55,6000,2000,300,0.5398,6085,377804.0000,62.0878,58.0000,17.7325,117371.9200,19.2887,13.0100,19.6842,4621306.6192,12801.0000,2.1037,6085,1821473280.2171,580962479.9263,740115.9114,13.3840,62.0704,4.1011,58.5099,95.7748,32.2408,4991.0000,795.0000,299.0000,8302,6188,0.7454,6,4871.0000,12.9209,15.9152,5673.0000,13.4410,12.0340,5644.0000,13.5847,18.4460,14.5642,0.0000
14,56,5500,1500,300,0.9827,6077,373918.0000,61.5300,58.0000,16.1537,113321.3300,18.6476,12.9000,18.2085,4127667.6005,11607.0000,1.9100,6077,1802016478.5849,574756589.1538,731437.4637,13.1038,56.6212,4.1904,58.4752,89.8958,32.6431,4945.0000,835.0000,297.0000,7299,6187,0.8477,7,4847.0000,12.5335,16.0159,5669.0000,13.5034,14.2638,5636.0000,13.6311,17.6478,13.8956,0.0000
15,57,6500,1400,300,0.5164,6028,380326.0000,63.0932,59.0000,18.6223,121691.3900,20.1877,13.6100,20.6601,5029232.5325,14845.0000,2.4627,6028,1819115538.2862,580210613.6153,740102.0799,13.9883,66.7823,4.2495,59.1986,100.4299,32.5017,4966.0000,763.0000,299.0000,8202,6129,0.7473,3,4870.0000,13.0297,15.7100,5601.0000,13.4756,13.9279,5593.0000,13.5091,18.1414,14.8456,40.0000
16,58,6500,2000,500,0.4206,6226,376423.0000,60.4598,58.0000,15.3778,113269.0700,18.1929,13.1350,16.8417,3826368.1535,10813.0000,1.7367,6226,1809917013.3752,577276294.4183,735154.0843,13.3020,54.1262,4.7340,58.5807,87.2529,33.0323,4880.0000,850.0000,496.0000,9001,6331,0.7034,9,4774.0000,12.3756,15.3216,5605.0000,12.9626,13.3156,5571.0000,13.3109,17.1185,13.6786,0.0000
17,59,6000,1800,500,0.5353,6199,373167.0000,60.1979,57.0000,16.1918,111210.3400,17.9400,12.2900,17.7240,3942153.3860,11103.0000,1.7911,6199,1799908010.0527,574084020.4261,730734.7766,12.7206,56.1987,4.6000,57.9406,89.4432,33.0423,4865.0000,837.0000,497.0000,8303,6309,0.7598,7,4759.0000,12.1492,15.5259,5589.0000,12.8519,14.1788,5559.0000,13.2345,18.4820,13.9131,0.0000
18,60,6500,1900,100,0.3921,5942,385926.0000,64.9488,59.0000,19.4892,127119.0300,21.3933,14.2050,22.3026,5674584.8735,16298.0000,2.7428,5942,1832978694.7635,584632386.2117,745598.2079,14.5163,73.1586,3.8535,59.7823,106.5315,32.5200,5127.0000,715.0000,100.0000,8500,6047,0.7114,6,5018.0000,13.7153,14.5959,5736.0000,14.0174,13.9104,5694.0000,13.8070,17.2100,15.2117,120.0000
19,61,5500,1800,100,0.6292,5932,390893.0000,65.8957,60.0000,20.6368,131363.4300,22.1449,14.9000,23.4367,6166803.7935,17802.0000,3.0010,5932,1852443411.0383,590840771.7843,754426.2558,14.9332,79.2593,4.0258,60.3095,113.0059,32.2900,5150.0000,682.0000,100.0000,7399,6045,0.8170,6,5053.0000,14.0020,13.0769,5710.0000,13.9356,14.2301,5693.0000,13.8103,17.1034,15.9958,160.0000
20,62,5000,2000,500,0.1783,6152,368045.0000,59.8253,57.0000,15.5508,108022.7800,17.5590,12.0500,17.0125,3677018.5774,10295.0000,1.6734,6152,1777453247.9123,566922008.2830,720918.5849,12.4462,54.6677,4.5427,57.6643,88.2470,32.8471,4817.0000,838.0000,497.0000,7502,6258,0.8342,4,4717.0000,12.0693,14.9228,5527.0000,12.5819,14.4210,5498.0000,12.9633,18.1955,13.8772,0.0000
21,63,4500,1900,500,0.6090,5962,333671.0000,55.9663,55.0000,12.3436,86391.7400,14.4904,10.3250,13.2042,2291155.5970,5939.0000,0.9961,5962,1644589431.3662,524544520.3703,665039.1757,10.3983,37.1967,3.8283,55.3656,70.2219,31.6754,4434.0000,1032.0000,496.0000,6902,6055,0.8773,10,4354.0000,10.4463,16.2683,5350.0000,12.0604,14.0713,5320.0000,12.4677,17.2400,11.6767,0.0000
