Wall time,Step,Value
1752115911.0291326,1075500,23.356595993041992
1752116188.6057794,1080000,23.93436050415039
1752116467.217539,1084500,23.937044143676758
1752116744.3436987,1089000,26.326818466186523
1752117022.797272,1093500,23.792335510253906
1752117293.9435456,1098000,29.314970016479492
1752117568.176737,1102500,25.451753616333008
1752117842.363263,1107000,24.859201431274414
1752118110.9734468,1111500,28.00948715209961
1752118379.9938333,1116000,26.246122360229492
1752118651.166321,1120500,25.661680221557617
1752118930.2686393,1125000,24.330020904541016
1752119205.5875888,1129500,25.50096321105957
1752119480.9614127,1134000,24.062538146972656
1752119756.6383235,1138500,23.89667320251465
1752120028.8211744,1143000,22.982128143310547
1752120301.436238,1147500,24.90497398376465
1752120577.9955711,1152000,23.288131713867188
1752120850.8304842,1156500,26.096851348876953
1752121125.3252847,1161000,25.46200180053711
1752121403.7147522,1165500,23.886489868164062
1752121675.133578,1170000,26.5162410736084
1752121945.5702963,1174500,28.744304656982422
1752122220.2005427,1179000,23.409584045410156
1752122495.3801603,1183500,23.839519500732422
1752122771.5809166,1188000,24.76467514038086
1752123043.002531,1192500,25.072446823120117
1752123317.1252697,1197000,26.950366973876953
1752123591.625981,1201500,26.148775100708008
1752123866.0941272,1206000,24.016271591186523
1752124143.9270358,1210500,20.8592472076416
1752124415.9075603,1215000,27.17186164855957
1752124693.922371,1219500,24.72893524169922
1752124966.2324214,1224000,26.966938018798828
1752125239.5402567,1228500,25.78244400024414
1752125507.5437822,1233000,28.524734497070312
1752125779.971459,1237500,23.333284378051758
1752126054.8417032,1242000,25.63793182373047
1752126331.7094712,1246500,23.22183609008789
1752126606.539545,1251000,24.43105697631836
1752126883.2060113,1255500,20.607471466064453
1752127156.3418705,1260000,25.5297908782959
1752127425.185189,1264500,28.809083938598633
1752127703.8883598,1269000,23.686098098754883
1752127976.142027,1273500,26.092025756835938
1752128249.677145,1278000,25.056720733642578
1752128523.2250485,1282500,25.495121002197266
1752128794.776904,1287000,25.451478958129883
1752129068.5703905,1291500,25.092622756958008
1752129341.7994218,1296000,23.90929412841797
1752129614.5121286,1300500,24.286163330078125
1752129889.291856,1305000,22.6564998626709
1752130165.6372526,1309500,24.533855438232422
1752130445.6683292,1314000,23.47712516784668
1752130721.0394757,1318500,21.74003791809082
1752130995.9666717,1323000,25.632122039794922
1752131264.3731766,1327500,26.593826293945312
1752131536.7909756,1332000,26.423763275146484
1752131806.2363873,1336500,26.448135375976562
1752132075.5477967,1341000,30.375640869140625
1752132350.2455232,1345500,21.998737335205078
1752132625.0005755,1350000,23.348674774169922
1752132896.4492798,1354500,25.09894371032715
1752133165.6367216,1359000,27.66434669494629
1752133439.947063,1363500,24.880813598632812
1752133716.6719708,1368000,24.639331817626953
1752133986.4404426,1372500,27.832605361938477
1752134255.1161597,1377000,28.730697631835938
1752134527.264013,1381500,26.54979705810547
1752134808.8042793,1386000,24.142539978027344
1752135084.679503,1390500,23.630523681640625
1752135357.7602468,1395000,26.57900047302246
1752135633.4035566,1399500,22.647724151611328
1752135907.2652323,1404000,25.97580337524414
1752136184.5748878,1408500,23.285581588745117
1752136454.260517,1413000,26.311513900756836
1752136729.6738548,1417500,23.306745529174805
1752137004.0297081,1422000,25.465221405029297
1752137276.5042706,1426500,27.857561111450195
1752137551.8279085,1431000,25.016193389892578
1752137824.9195652,1435500,24.838899612426758
1752138102.2991476,1440000,23.642560958862305
1752138376.1333227,1444500,26.095855712890625
1752138647.82237,1449000,26.660560607910156
1752138924.592548,1453500,23.909461975097656
1752139194.9611742,1458000,26.86772346496582
1752139469.8818827,1462500,22.33838653564453
1752139745.5957084,1467000,22.36072540283203
1752140017.8131723,1471500,23.478046417236328
1752140293.9254005,1476000,23.13974380493164
1752140567.5997477,1480500,25.554845809936523
1752140839.6320746,1485000,27.16236686706543
1752141118.4362612,1489500,23.50077247619629
1752141390.835891,1494000,25.663558959960938
1752141663.897161,1498500,25.611614227294922
1752141934.3985236,1503000,24.45147132873535
1752142207.1241837,1507500,24.869571685791016
1752142481.66242,1512000,24.663511276245117
1752142755.9389226,1516500,25.64825439453125
1752143035.9654322,1521000,22.58149528503418
1752143307.946371,1525500,25.80357551574707
1752143580.3128555,1530000,24.210752487182617
1752143855.9323542,1534500,24.098880767822266
1752144127.9157226,1539000,26.111684799194336
1752144401.6130364,1543500,25.221675872802734
1752144671.0167518,1548000,24.262176513671875
1752144951.6668804,1552500,21.65367889404297
1752145233.106449,1557000,18.945383071899414
1752145504.0981061,1561500,26.17680549621582
1752145780.74949,1566000,24.336843490600586
1752146056.3166382,1570500,24.236425399780273
1752146328.9944274,1575000,26.009519577026367
1752146603.5683439,1579500,21.7351016998291
1752146876.9501579,1584000,24.37828826904297
1752147149.9370468,1588500,22.462289810180664
1752147423.7829325,1593000,25.171106338500977
1752147701.888663,1597500,22.40624237060547
1752147977.5726154,1602000,21.82996368408203
1752148245.934241,1606500,27.47903823852539
1752148513.601819,1611000,26.501392364501953
1752148791.088521,1615500,23.898303985595703
1752149066.8910482,1620000,21.69314956665039
1752149343.468889,1624500,24.034528732299805
1752149609.2736642,1629000,26.34878921508789
1752149880.3426158,1633500,28.2379093170166
1752150153.260934,1638000,24.259214401245117
1752150427.5052047,1642500,24.16603660583496
1752150700.6698887,1647000,25.849817276000977
1752150971.0097451,1651500,27.772098541259766
1752151240.7691495,1656000,23.83045768737793
1752151514.2179842,1660500,24.20781898498535
1752151787.2704747,1665000,24.40373420715332
1752152068.5488071,1669500,24.451881408691406
1752152338.2281396,1674000,25.561246871948242
1752152615.9857543,1678500,21.463274002075195
1752152886.585212,1683000,26.350339889526367
1752153151.6689658,1687500,28.83367156982422
1752153427.73247,1692000,24.460193634033203
1752153699.6423793,1696500,26.88788604736328
1752153974.4959645,1701000,23.09121322631836
1752154250.7670124,1705500,26.75982093811035
1752154526.131049,1710000,25.74774932861328
1752154794.3450425,1714500,25.1318359375
1752155076.2999895,1719000,26.37789535522461
1752155346.987488,1723500,25.261085510253906
1752155618.5036004,1728000,24.080184936523438
1752155892.9454403,1732500,24.62897300720215
1752156166.437544,1737000,25.981359481811523
1752156441.3816674,1741500,25.557945251464844
1752156715.854334,1746000,22.97300910949707
1752156993.5233264,1750500,22.68225860595703
1752157273.2046518,1755000,22.48973846435547
1752157544.504649,1759500,27.403223037719727
1752157820.1886814,1764000,25.12443733215332
1752158092.5688665,1768500,26.185218811035156
1752158367.5527856,1773000,27.580427169799805
1752158641.5322347,1777500,25.326379776000977
1752158920.36766,1782000,22.754220962524414
1752159199.7082562,1786500,23.31303596496582
1752159477.3036356,1791000,25.243545532226562
1752159749.683042,1795500,26.535280227661133
1752160022.9027321,1800000,24.80742073059082
1752160293.44651,1804500,28.570127487182617
1752160567.6612968,1809000,27.519622802734375
1752160842.6432939,1813500,25.938858032226562
1752161117.0137389,1818000,26.9169921875
1752161392.908437,1822500,25.096277236938477
1752161661.9628584,1827000,28.1579532623291
1752161943.0421038,1831500,25.47153091430664
1752162213.7177448,1836000,26.715116500854492
1752162486.1506834,1840500,26.8301944732666
1752162764.2932792,1845000,24.471689224243164
1752163036.545313,1849500,24.00577163696289
1752163309.7752266,1854000,25.52144432067871
1752163585.5931795,1858500,22.305540084838867
1752163858.192886,1863000,25.186182022094727
1752164127.9883726,1867500,28.48235511779785
1752164397.0499477,1872000,28.717811584472656
1752164667.1391625,1876500,25.675098419189453
1752164938.806469,1881000,26.966182708740234
1752165217.2836125,1885500,20.961915969848633
1752165492.3014653,1890000,22.38761329650879
1752165769.633408,1894500,22.785263061523438
1752166043.393459,1899000,27.04773712158203
1752166318.6929939,1903500,27.826448440551758
1752166592.3926063,1908000,24.212900161743164
1752166864.6244385,1912500,24.635303497314453
1752167141.325078,1917000,21.777273178100586
1752167421.9641461,1921500,25.134021759033203
1752167697.0488822,1926000,23.76099395751953
1752167969.3972569,1930500,27.5050106048584
1752168251.9795876,1935000,25.46368980407715
1752168533.6985726,1939500,22.23581314086914
1752168815.9745605,1944000,22.076828002929688
1752169092.138152,1948500,24.976232528686523
1752169377.1016119,1953000,21.624460220336914
